source,target,amount,is_fraud_edge
17188_visa_debit,2482_american express_credit,66.66178947368421,0
17188_visa_debit,2552_visa_debit,5682.564,0
17188_visa_debit,2560_visa_credit,326.44045,0
17188_visa_debit,2581_mastercard_debit,11670.133000000002,0
17188_visa_debit,2616_discover_credit,209663.12849999996,0
17188_visa_debit,2650_mastercard_debit,100.961375,0
17188_visa_debit,2685_american express_credit,1872.59495,0
17188_visa_debit,2695_visa_credit,281.55,0
17188_visa_debit,2744_visa_debit,209663.12849999996,0
17188_visa_debit,2755_mastercard_credit,232.53129999999996,0
17188_visa_debit,2772_visa_debit,27935.944,0
17188_visa_debit,2788_visa_debit,114.19424999999998,0
17188_visa_debit,2801_visa_credit,274.59569999999997,0
17188_visa_debit,2803_visa_debit,209663.12849999996,0
17188_visa_debit,2884_visa_debit,209663.12849999996,0
17188_visa_debit,2920_visa_debit,5682.564,0
17188_visa_debit,2947_visa_debit,326.44045,0
17188_visa_debit,2971_visa_debit,66.66178947368421,0
17188_visa_debit,3033_visa_credit,266.09933333333333,0
17188_visa_debit,3056_visa_debit,53.3665,0
17188_visa_debit,3154_mastercard_debit,274.59569999999997,0
17188_visa_debit,3181_visa_debit,281.55,0
17188_visa_debit,3278_visa_debit,102.4195,0
17188_visa_debit,3301_visa_debit,97.57279999999999,0
17188_visa_debit,3310_visa_debit,183.27100000000002,0
17188_visa_debit,3326_visa_debit,16356.467999999999,0
17188_visa_debit,3335_visa_debit,212.31945000000002,0
17188_visa_debit,3343_mastercard_debit,168.5037777777778,0
17188_visa_debit,3397_american express_credit,736.1383,0
17188_visa_debit,3484_mastercard_debit,232.53129999999996,0
17188_visa_debit,3502_mastercard_debit,539.4798,0
17188_visa_debit,3675_visa_credit,24428.873500000005,0
17188_visa_debit,3681_visa_debit,168.5037777777778,0
17188_visa_debit,3682_visa_credit,35055.8425,0
17188_visa_debit,3702_visa_debit,75.6343,0
17188_visa_debit,3821_mastercard_credit,35055.8425,0
17188_visa_debit,3867_visa_credit,274.59569999999997,0
17188_visa_debit,3887_mastercard_credit,100.961375,0
17188_visa_debit,3973_visa_debit,54.1126,0
17188_visa_debit,4029_visa_debit,153.2647,0
17188_visa_debit,4030_visa_debit,232.53129999999996,0
17188_visa_debit,4067_mastercard_debit,69.92113333333332,0
17188_visa_debit,4090_visa_debit,27935.944,0
17188_visa_debit,4097_visa_debit,9651.147,0
17188_visa_debit,4141_mastercard_credit,232.53129999999996,0
17188_visa_debit,4151_mastercard_credit,269.5168823529412,0
17188_visa_debit,4153_visa_debit,153.2647,0
17188_visa_debit,4199_american express_credit,277.24399999999997,0
17188_visa_debit,4272_visa_debit,209663.12849999996,0
17188_visa_debit,4274_visa_debit,212.31945000000002,0
17188_visa_debit,4425_mastercard_credit,13584.745,0
17188_visa_debit,4436_visa_debit,99.375,0
17188_visa_debit,4461_mastercard_debit,100.961375,0
17188_visa_debit,4504_mastercard_credit,274.59569999999997,0
17188_visa_debit,4508_visa_credit,114.19424999999998,0
17188_visa_debit,4577_mastercard_credit,326.44045,0
17188_visa_debit,4690_visa_debit,736.1383,0
17188_visa_debit,4702_mastercard_debit,183.27100000000002,0
17188_visa_debit,4703_mastercard_debit,16356.467999999999,0
17188_visa_debit,4713_visa_debit,97.57279999999999,0
17188_visa_debit,4755_visa_debit,736.1383,0
17188_visa_debit,5009_visa_credit,97.57279999999999,0
17188_visa_debit,5033_mastercard_debit,76.80157142857142,0
17188_visa_debit,5088_american express_credit,75.6343,0
17188_visa_debit,5216_visa_debit,69.92113333333332,0
17188_visa_debit,5313_mastercard_debit,277.24399999999997,0
17188_visa_debit,5365_mastercard_credit,64.82366666666665,0
17188_visa_debit,5372_visa_debit,19077.3565,0
17188_visa_debit,5409_visa_credit,600.21295,0
17188_visa_debit,5454_mastercard_debit,16356.467999999999,0
17188_visa_debit,5465_mastercard_credit,68.15416666666667,0
17188_visa_debit,5580_visa_debit,277.24399999999997,0
17188_visa_debit,5583_visa_credit,53.3665,0
17188_visa_debit,5595_visa_debit,100.961375,0
17188_visa_debit,5629_visa_debit,99.375,0
17188_visa_debit,5705_visa_credit,66.66178947368421,0
17188_visa_debit,5772_visa_debit,97.77777777777777,0
17188_visa_debit,5810_visa_credit,281.55,0
17188_visa_debit,5812_mastercard_debit,1872.59495,0
17188_visa_debit,5915_visa_credit,101.7368,0
17188_visa_debit,5938_visa_credit,183.27100000000002,0
17188_visa_debit,5943_visa_debit,274.59569999999997,0
17188_visa_debit,5951_visa_debit,9651.147,0
17188_visa_debit,6004_mastercard_debit,153.2647,0
17188_visa_debit,6019_visa_credit,209663.12849999996,0
17188_visa_debit,6047_visa_debit,99.45415,0
17188_visa_debit,6053_mastercard_debit,9651.147,0
17188_visa_debit,6054_discover_credit,281.55,0
17188_visa_debit,6066_mastercard_credit,76.80157142857142,0
17188_visa_debit,6068_visa_debit,116.49315384615385,0
17188_visa_debit,6070_visa_debit,5682.564,0
17188_visa_debit,6108_mastercard_debit,75.6343,0
17188_visa_debit,6170_visa_debit,24428.873500000005,0
17188_visa_debit,6174_visa_debit,102.4195,0
17188_visa_debit,6225_visa_debit,78.10735000000001,0
17188_visa_debit,6292_visa_debit,97.77777777777777,0
17188_visa_debit,6318_visa_debit,222.14989999999997,0
17188_visa_debit,6322_visa_credit,153.2647,0
17188_visa_debit,6344_discover_credit,480.5903636363637,0
17188_visa_debit,6372_visa_debit,11670.133000000002,0
17188_visa_debit,6460_american express_credit,183.27100000000002,0
17188_visa_debit,6481_visa_debit,153.2647,0
17188_visa_debit,6517_mastercard_debit,24428.873500000005,0
17188_visa_debit,6530_mastercard_debit,27935.944,0
17188_visa_debit,6542_visa_debit,102.4195,0
17188_visa_debit,6554_visa_debit,326.44045,0
17188_visa_debit,6580_visa_debit,736.1383,0
17188_visa_debit,6590_visa_credit,97.77777777777777,0
17188_visa_debit,6676_mastercard_debit,53.3665,0
17188_visa_debit,6697_visa_debit,209663.12849999996,0
17188_visa_debit,6741_visa_credit,25730.4,0
17188_visa_debit,6832_visa_credit,266.09933333333333,0
17188_visa_debit,6855_visa_debit,116.49315384615385,0
17188_visa_debit,6877_visa_debit,119.21383333333334,0
17188_visa_debit,6883_mastercard_credit,69.92113333333332,0
17188_visa_debit,6933_mastercard_debit,277.24399999999997,0
17188_visa_debit,6951_visa_debit,222.14989999999997,0
17188_visa_debit,7005_visa_debit,27935.944,0
17188_visa_debit,7157_visa_credit,480.5903636363637,0
17188_visa_debit,7164_american express_credit,1872.59495,0
17188_visa_debit,7178_visa_debit,97.77777777777777,0
17188_visa_debit,7288_visa_debit,11670.133000000002,0
17188_visa_debit,7322_visa_debit,11670.133000000002,0
17188_visa_debit,7508_visa_debit,21618.743000000002,0
17188_visa_debit,7511_visa_debit,277.24399999999997,0
17188_visa_debit,7585_visa_credit,209663.12849999996,0
17188_visa_debit,7590_visa_credit,63.835499999999996,0
17188_visa_debit,7638_visa_debit,99.375,0
17188_visa_debit,7653_visa_credit,212.31945000000002,0
17188_visa_debit,7664_visa_debit,269.5168823529412,0
17188_visa_debit,7676_visa_debit,209663.12849999996,0
17188_visa_debit,7800_visa_debit,75.6343,0
17188_visa_debit,7815_mastercard_debit,24428.873500000005,0
17188_visa_debit,7826_mastercard_debit,721.17235,0
17188_visa_debit,7861_visa_credit,21618.743000000002,0
17188_visa_debit,7903_american express_credit,232.53129999999996,0
17188_visa_debit,7919_mastercard_debit,209663.12849999996,0
17188_visa_debit,7970_visa_debit,90.26775,0
17188_visa_debit,8060_visa_debit,277.24399999999997,0
17188_visa_debit,8091_visa_debit,69.92113333333332,0
17188_visa_debit,8113_visa_debit,19077.3565,0
17188_visa_debit,8117_visa_debit,24428.873500000005,0
17188_visa_debit,8139_discover_credit,78.10735000000001,0
17188_visa_debit,8146_visa_debit,183.27100000000002,0
17188_visa_debit,8202_mastercard_debit,11670.133000000002,0
17188_visa_debit,8320_visa_debit,266.09933333333333,0
17188_visa_debit,8380_visa_credit,97.57279999999999,0
17188_visa_debit,8406_visa_debit,11670.133000000002,0
17188_visa_debit,8452_visa_debit,9651.147,0
17188_visa_debit,8493_visa_debit,78.10735000000001,0
17188_visa_debit,8695_visa_credit,1872.59495,0
17188_visa_debit,8701_visa_debit,27935.944,0
17188_visa_debit,8719_visa_debit,21618.743000000002,0
17188_visa_debit,8727_mastercard_credit,107.35666666666665,0
17188_visa_debit,8755_mastercard_credit,274.59569999999997,0
17188_visa_debit,8825_mastercard_credit,183.27100000000002,0
17188_visa_debit,8868_visa_debit,68.15416666666667,0
17188_visa_debit,8880_visa_debit,9651.147,0
17188_visa_debit,9002_visa_debit,101.7368,0
17188_visa_debit,9026_visa_credit,274.59569999999997,0
17188_visa_debit,9043_visa_credit,721.17235,0
17188_visa_debit,9112_visa_debit,153.2647,0
17188_visa_debit,9175_visa_debit,78.10735000000001,0
17188_visa_debit,9300_visa_debit,168.5037777777778,0
17188_visa_debit,9306_visa_debit,19077.3565,0
17188_visa_debit,9323_visa_debit,212.31945000000002,0
17188_visa_debit,9343_mastercard_credit,721.17235,0
17188_visa_debit,9350_visa_credit,25730.4,0
17188_visa_debit,9363_mastercard_debit,99.45415,0
17188_visa_debit,9390_visa_debit,11670.133000000002,0
17188_visa_debit,9417_american express_credit,222.14989999999997,0
17188_visa_debit,9480_visa_debit,80.83333333333333,0
17188_visa_debit,9500_visa_debit,35055.8425,0
17188_visa_debit,9582_american express_credit,222.14989999999997,0
17188_visa_debit,9633_visa_debit,1872.59495,0
17188_visa_debit,9684_mastercard_credit,75.6343,0
17188_visa_debit,9740_mastercard_debit,183.27100000000002,0
17188_visa_debit,9749_visa_credit,721.17235,0
17188_visa_debit,9767_visa_debit,539.4798,0
17188_visa_debit,9803_visa_credit,25730.4,0
17188_visa_debit,9808_mastercard_debit,24428.873500000005,0
17188_visa_debit,9917_visa_debit,274.59569999999997,0
17188_visa_debit,9973_mastercard_debit,66.66178947368421,0
17193_american express_credit,10680_visa_debit,70.67355,0
17193_american express_credit,10836_mastercard_debit,70.67355,0
17193_american express_credit,12501_visa_debit,70.67355,0
17193_american express_credit,1258_american express_credit,233.75,0
17193_american express_credit,13032_visa_credit,233.75,0
17193_american express_credit,1311_visa_debit,70.67355,0
17193_american express_credit,13305_american express_credit,233.75,0
17193_american express_credit,14415_mastercard_credit,70.67355,0
17193_american express_credit,16435_visa_debit,233.75,0
17193_american express_credit,1675_visa_debit,233.75,0
17193_american express_credit,17832_visa_credit,70.67355,0
17193_american express_credit,1804_mastercard_debit,70.67355,0
17193_american express_credit,3278_visa_debit,70.67355,0
17193_american express_credit,4468_mastercard_debit,70.67355,0
17193_american express_credit,5284_visa_credit,70.67355,0
17193_american express_credit,5595_visa_debit,70.67355,0
17193_american express_credit,5668_mastercard_credit,70.67355,0
17193_american express_credit,6019_visa_credit,233.75,0
17193_american express_credit,6481_visa_debit,70.67355,0
17193_american express_credit,6857_mastercard_debit,70.67355,0
17193_american express_credit,6984_american express_credit,233.75,0
17193_american express_credit,7164_american express_credit,70.67355,0
17193_american express_credit,7585_visa_credit,70.67355,0
17193_american express_credit,8607_american express_credit,70.67355,0
17193_american express_credit,9300_visa_debit,70.67355,0
17193_american express_credit,9803_visa_credit,70.67355,0
17197_mastercard_debit,10616_visa_credit,3806.2525,0
17197_mastercard_debit,11238_visa_credit,3806.2525,0
17197_mastercard_debit,11279_visa_debit,3806.2525,0
17197_mastercard_debit,11660_visa_credit,3806.2525,0
17197_mastercard_debit,1342_mastercard_debit,3806.2525,0
17197_mastercard_debit,1364_mastercard_credit,3806.2525,0
17197_mastercard_debit,15341_mastercard_credit,3806.2525,0
17197_mastercard_debit,15452_visa_credit,3806.2525,0
17197_mastercard_debit,16075_mastercard_credit,3806.2525,0
17197_mastercard_debit,17131_mastercard_debit,3806.2525,0
17197_mastercard_debit,18036_mastercard_debit,3806.2525,0
17197_mastercard_debit,1893_mastercard_credit,3806.2525,0
17197_mastercard_debit,2803_visa_debit,3806.2525,0
17197_mastercard_debit,3821_mastercard_credit,3806.2525,0
17197_mastercard_debit,4141_mastercard_credit,3806.2525,0
17197_mastercard_debit,5254_visa_debit,3806.2525,0
17197_mastercard_debit,6019_visa_credit,3806.2525,0
17197_mastercard_debit,8962_mastercard_credit,3806.2525,0
17197_mastercard_debit,9006_mastercard_debit,3806.2525,0
17205_X_X,17205_visa_credit,2824.645,0
17205_visa_credit,17205_X_X,2824.645,0
17208_mastercard_debit,10313_visa_debit,62.800000000000004,0
17208_mastercard_debit,12538_mastercard_debit,62.800000000000004,0
17210_visa_credit,10086_mastercard_credit,96.6351,0
17210_visa_credit,11201_visa_debit,96.6351,0
17210_visa_credit,12184_visa_debit,96.6351,0
17210_visa_credit,12498_mastercard_credit,96.6351,0
17210_visa_credit,12730_mastercard_credit,96.6351,0
17210_visa_credit,13832_mastercard_debit,96.6351,0
17210_visa_credit,14276_mastercard_credit,96.6351,0
17210_visa_credit,15257_mastercard_debit,96.6351,0
17210_visa_credit,15885_visa_debit,96.6351,0
17210_visa_credit,16062_mastercard_credit,96.6351,0
17210_visa_credit,18250_visa_credit,96.6351,0
17210_visa_credit,3154_mastercard_debit,96.6351,0
17210_visa_credit,5105_visa_credit,96.6351,0
17210_visa_credit,5365_mastercard_credit,96.6351,0
17210_visa_credit,5812_mastercard_debit,96.6351,0
17210_visa_credit,8755_mastercard_credit,96.6351,0
17210_visa_credit,9300_visa_debit,96.6351,0
17210_visa_credit,9633_visa_debit,96.6351,0
17210_visa_credit,9917_visa_debit,96.6351,0
17216_X_X,17216_mastercard_credit,1394.725,0
17216_mastercard_credit,17216_X_X,1394.725,0
17217_X_X,17217_visa_debit,21056.34,0
17217_visa_debit,10112_visa_debit,17959.045000000002,0
17217_visa_debit,10568_visa_credit,82.5975,0
17217_visa_debit,10960_mastercard_debit,17959.045000000002,0
17217_visa_debit,11028_visa_debit,17959.045000000002,0
17217_visa_debit,11106_visa_credit,17959.045000000002,0
17217_visa_debit,11162_mastercard_debit,175.0,0
17217_visa_debit,11207_visa_debit,17959.045000000002,0
17217_visa_debit,11218_visa_debit,17959.045000000002,0
17217_visa_debit,12544_visa_debit,17959.045000000002,0
17217_visa_debit,12839_visa_debit,175.0,0
17217_visa_debit,15066_mastercard_credit,17959.045000000002,0
17217_visa_debit,15316_visa_debit,17959.045000000002,0
17217_visa_debit,15748_mastercard_debit,17959.045000000002,0
17217_visa_debit,17131_mastercard_debit,82.5975,0
17217_visa_debit,17217_X_X,21056.34,0
17217_visa_debit,17321_visa_debit,175.0,0
17217_visa_debit,18132_mastercard_debit,17959.045000000002,0
17217_visa_debit,18215_visa_debit,175.0,0
17217_visa_debit,1974_visa_debit,17959.045000000002,0
17217_visa_debit,2256_visa_credit,56.24,0
17217_visa_debit,2461_visa_debit,56.24,0
17217_visa_debit,2560_visa_credit,56.24,0
17217_visa_debit,2803_visa_debit,17959.045000000002,0
17217_visa_debit,2884_visa_debit,175.0,0
17217_visa_debit,3508_mastercard_debit,17959.045000000002,0
17217_visa_debit,4436_visa_debit,17959.045000000002,0
17217_visa_debit,5812_mastercard_debit,82.5975,0
17217_visa_debit,6019_visa_credit,175.0,0
17217_visa_debit,6489_visa_debit,17959.045000000002,0
17217_visa_debit,6550_visa_debit,17959.045000000002,0
17217_visa_debit,7234_mastercard_debit,175.0,0
17217_visa_debit,7815_mastercard_debit,175.0,0
17217_visa_debit,7826_mastercard_debit,17959.045000000002,0
17217_visa_debit,7861_visa_credit,175.0,0
17217_visa_debit,7919_mastercard_debit,17959.045000000002,0
17217_visa_debit,9400_mastercard_debit,175.0,0
17223_visa_debit,10023_visa_debit,105.98276470588235,0
17223_visa_debit,10568_visa_credit,77.46124999999999,0
17223_visa_debit,11899_visa_debit,105.98276470588235,0
17223_visa_debit,11919_mastercard_debit,105.98276470588235,0
17223_visa_debit,12501_visa_debit,105.98276470588235,0
17223_visa_debit,12598_visa_debit,105.98276470588235,0
17223_visa_debit,12695_visa_debit,77.46124999999999,0
17223_visa_debit,14232_visa_credit,105.98276470588235,0
17223_visa_debit,14426_mastercard_debit,105.98276470588235,0
17223_visa_debit,14628_visa_debit,105.98276470588235,0
17223_visa_debit,15066_mastercard_credit,77.46124999999999,0
17223_visa_debit,15511_mastercard_credit,77.46124999999999,0
17223_visa_debit,16075_mastercard_credit,77.46124999999999,0
17223_visa_debit,16136_visa_debit,105.98276470588235,0
17223_visa_debit,17400_visa_debit,77.46124999999999,0
17223_visa_debit,17442_visa_debit,77.46124999999999,0
17223_visa_debit,1974_visa_debit,105.98276470588235,0
17223_visa_debit,2232_american express_credit,105.98276470588235,0
17223_visa_debit,2803_visa_debit,77.46124999999999,0
17223_visa_debit,3368_mastercard_debit,105.98276470588235,0
17223_visa_debit,3821_mastercard_credit,77.46124999999999,0
17223_visa_debit,4272_visa_debit,77.46124999999999,0
17223_visa_debit,4436_visa_debit,105.98276470588235,0
17223_visa_debit,4779_visa_credit,105.98276470588235,0
17223_visa_debit,5492_visa_debit,105.98276470588235,0
17223_visa_debit,6816_visa_debit,105.98276470588235,0
17223_visa_debit,7664_visa_debit,77.46124999999999,0
17225_mastercard_credit,10827_mastercard_credit,212.77777777777777,0
17225_mastercard_credit,14120_mastercard_credit,212.77777777777777,0
17225_mastercard_credit,15293_mastercard_credit,212.77777777777777,0
17225_mastercard_credit,3621_visa_credit,212.77777777777777,0
17225_mastercard_credit,3900_visa_credit,212.77777777777777,0
17225_mastercard_credit,4475_mastercard_credit,212.77777777777777,0
17225_mastercard_credit,5284_visa_credit,212.77777777777777,0
17225_mastercard_credit,5713_visa_credit,212.77777777777777,0
1722_mastercard_debit,10553_mastercard_credit,60.774125,0
1722_mastercard_debit,10568_visa_credit,115.13466666666665,0
1722_mastercard_debit,10876_visa_credit,115.13466666666665,0
1722_mastercard_debit,11201_visa_debit,85.97311111111111,0
1722_mastercard_debit,11454_visa_debit,162.74609999999998,0
1722_mastercard_debit,12184_visa_debit,162.74609999999998,0
1722_mastercard_debit,1231_visa_debit,162.74609999999998,0
1722_mastercard_debit,12730_mastercard_credit,162.74609999999998,0
1722_mastercard_debit,13832_mastercard_debit,162.74609999999998,0
1722_mastercard_debit,14076_visa_credit,162.74609999999998,0
1722_mastercard_debit,14260_mastercard_credit,115.13466666666665,0
1722_mastercard_debit,14276_mastercard_credit,162.74609999999998,0
1722_mastercard_debit,1487_mastercard_debit,70.28178947368421,0
1722_mastercard_debit,15042_X_X,70.28178947368421,0
1722_mastercard_debit,15885_visa_debit,162.74609999999998,0
1722_mastercard_debit,15890_visa_debit,162.74609999999998,0
1722_mastercard_debit,15944_mastercard_credit,162.74609999999998,0
1722_mastercard_debit,16136_visa_debit,85.97311111111111,0
1722_mastercard_debit,17022_mastercard_credit,70.28178947368421,0
1722_mastercard_debit,18195_visa_debit,162.74609999999998,0
1722_mastercard_debit,18301_mastercard_credit,70.28178947368421,0
1722_mastercard_debit,1976_visa_credit,162.74609999999998,0
1722_mastercard_debit,2114_mastercard_debit,162.74609999999998,0
1722_mastercard_debit,2256_visa_credit,70.28178947368421,0
1722_mastercard_debit,3154_mastercard_debit,115.13466666666665,0
1722_mastercard_debit,3780_visa_credit,162.74609999999998,0
1722_mastercard_debit,3887_mastercard_credit,162.74609999999998,0
1722_mastercard_debit,4461_mastercard_debit,60.774125,0
1722_mastercard_debit,4606_visa_credit,70.28178947368421,0
1722_mastercard_debit,5293_visa_debit,162.74609999999998,0
1722_mastercard_debit,5365_mastercard_credit,115.13466666666665,0
1722_mastercard_debit,5458_mastercard_credit,60.774125,0
1722_mastercard_debit,5583_visa_credit,70.28178947368421,0
1722_mastercard_debit,5812_mastercard_debit,162.74609999999998,0
1722_mastercard_debit,6751_visa_debit,60.774125,0
1722_mastercard_debit,7255_visa_credit,162.74609999999998,0
1722_mastercard_debit,7585_visa_credit,85.97311111111111,0
1722_mastercard_debit,7949_visa_credit,85.97311111111111,0
1722_mastercard_debit,8755_mastercard_credit,115.13466666666665,0
1722_mastercard_debit,9026_visa_credit,115.13466666666665,0
1722_mastercard_debit,9300_visa_debit,115.13466666666665,0
1722_mastercard_debit,9387_mastercard_credit,115.13466666666665,0
1722_mastercard_debit,9633_visa_debit,162.74609999999998,0
1722_mastercard_debit,9635_X_X,70.28178947368421,0
1722_mastercard_debit,9917_visa_debit,70.28178947368421,0
17249_mastercard_debit,15885_visa_debit,35.10025,0
17249_mastercard_debit,6019_visa_credit,35.10025,0
17249_mastercard_debit,6530_mastercard_debit,35.10025,0
1724_visa_credit,10019_mastercard_debit,71.81500000000001,0
1724_visa_credit,10024_visa_credit,13584.745,0
1724_visa_credit,10034_american express_credit,641.3055499999999,0
1724_visa_credit,10057_mastercard_debit,65831.8005,0
1724_visa_credit,10075_mastercard_debit,65831.8005,0
1724_visa_credit,10142_visa_debit,19077.3565,0
1724_visa_credit,10369_mastercard_credit,113.39695000000002,0
1724_visa_credit,10409_visa_debit,345.0,0
1724_visa_credit,10447_visa_debit,65831.8005,0
1724_visa_credit,10486_mastercard_credit,65831.8005,0
1724_visa_credit,10568_visa_credit,122.82314285714286,0
1724_visa_credit,10616_visa_credit,65831.8005,0
1724_visa_credit,10740_mastercard_credit,100.0,0
1724_visa_credit,10838_visa_debit,552.8133333333333,0
1724_visa_credit,1103_visa_debit,89.2488,0
1724_visa_credit,11078_mastercard_debit,10483.672,0
1724_visa_credit,11106_visa_credit,46697.3595,0
1724_visa_credit,11157_visa_debit,175.0,0
1724_visa_credit,11205_american express_credit,196.339,0
1724_visa_credit,11207_visa_debit,600.21295,0
1724_visa_credit,11330_visa_debit,74.21124999999999,0
1724_visa_credit,11349_mastercard_debit,641.3055499999999,0
1724_visa_credit,11491_american express_credit,13584.745,0
1724_visa_credit,11653_mastercard_credit,175.0,0
1724_visa_credit,11666_visa_debit,10483.672,0
1724_visa_credit,11839_visa_debit,15817.888,0
1724_visa_credit,11919_mastercard_debit,600.21295,0
1724_visa_credit,11925_visa_debit,117.8738,0
1724_visa_credit,11991_american express_credit,240.55555555555554,0
1724_visa_credit,12063_visa_debit,345.0,0
1724_visa_credit,1214_visa_credit,240.55555555555554,0
1724_visa_credit,12253_visa_credit,100.0,0
1724_visa_credit,1234_visa_debit,552.8133333333333,0
1724_visa_credit,12452_american express_credit,552.8133333333333,0
1724_visa_credit,12544_visa_debit,46697.3595,0
1724_visa_credit,12581_visa_debit,175.0,0
1724_visa_credit,12695_visa_debit,35055.8425,0
1724_visa_credit,12789_visa_debit,15817.888,0
1724_visa_credit,12839_visa_debit,117.8738,0
1724_visa_credit,12883_visa_credit,106.5,0
1724_visa_credit,12895_visa_debit,5682.564,0
1724_visa_credit,12911_mastercard_debit,345.0,0
1724_visa_credit,12932_visa_debit,240.55555555555554,0
1724_visa_credit,13052_visa_debit,175.0,0
1724_visa_credit,13143_mastercard_credit,106.5,0
1724_visa_credit,13275_american express_credit,5531.9978,0
1724_visa_credit,1333_visa_credit,721.17235,0
1724_visa_credit,13366_visa_debit,46697.3595,0
1724_visa_credit,13462_visa_debit,10483.672,0
1724_visa_credit,13526_visa_credit,5682.564,0
1724_visa_credit,13534_visa_debit,106.5,0
1724_visa_credit,1365_american express_credit,1872.59495,0
1724_visa_credit,13734_visa_debit,46697.3595,0
1724_visa_credit,13780_visa_debit,106.5,0
1724_visa_credit,13809_visa_credit,113.39695000000002,0
1724_visa_credit,13832_mastercard_debit,157.18435,0
1724_visa_credit,13837_american express_credit,13584.745,0
1724_visa_credit,13844_visa_credit,10483.672,0
1724_visa_credit,13978_visa_credit,345.0,0
1724_visa_credit,14059_visa_debit,552.8133333333333,0
1724_visa_credit,14080_visa_debit,345.0,0
1724_visa_credit,1410_mastercard_debit,345.0,0
1724_visa_credit,14182_mastercard_credit,196.339,0
1724_visa_credit,14276_mastercard_credit,113.39695000000002,0
1724_visa_credit,14290_visa_debit,65831.8005,0
1724_visa_credit,1431_visa_debit,10483.672,0
1724_visa_credit,14326_american express_credit,721.17235,0
1724_visa_credit,14351_visa_debit,122.82314285714286,0
1724_visa_credit,14376_mastercard_credit,5531.9978,0
1724_visa_credit,14479_visa_credit,19077.3565,0
1724_visa_credit,14502_visa_debit,19077.3565,0
1724_visa_credit,14525_visa_debit,175.0,0
1724_visa_credit,14685_visa_debit,345.0,0
1724_visa_credit,14926_visa_credit,196.339,0
1724_visa_credit,1494_mastercard_credit,71.81500000000001,0
1724_visa_credit,15007_visa_credit,721.17235,0
1724_visa_credit,15063_visa_credit,35055.8425,0
1724_visa_credit,15066_mastercard_credit,65831.8005,0
1724_visa_credit,15207_american express_credit,600.21295,0
1724_visa_credit,15257_mastercard_debit,130.0179375,0
1724_visa_credit,15286_visa_credit,10483.672,0
1724_visa_credit,15333_visa_credit,78.82733333333333,0
1724_visa_credit,15446_mastercard_debit,62.5,0
1724_visa_credit,15497_visa_debit,35055.8425,0
1724_visa_credit,15509_american express_credit,175.0,0
1724_visa_credit,1554_visa_debit,600.21295,0
1724_visa_credit,15851_mastercard_credit,196.339,0
1724_visa_credit,15885_visa_debit,13584.745,0
1724_visa_credit,15940_visa_debit,130.0179375,0
1724_visa_credit,15944_mastercard_credit,74.21124999999999,0
1724_visa_credit,16029_visa_debit,345.0,0
1724_visa_credit,16062_mastercard_credit,74.21124999999999,0
1724_visa_credit,16075_mastercard_credit,65831.8005,0
1724_visa_credit,16095_mastercard_credit,113.39695000000002,0
1724_visa_credit,16132_visa_debit,15817.888,0
1724_visa_credit,16136_visa_debit,117.8738,0
1724_visa_credit,16255_mastercard_credit,552.8133333333333,0
1724_visa_credit,16326_visa_credit,25730.4,0
1724_visa_credit,16346_visa_credit,113.39695000000002,0
1724_visa_credit,16378_american express_credit,72.59025,0
1724_visa_credit,16435_visa_debit,46697.3595,0
1724_visa_credit,16566_mastercard_credit,552.8133333333333,0
1724_visa_credit,16637_visa_credit,240.55555555555554,0
1724_visa_credit,16659_visa_credit,46697.3595,0
1724_visa_credit,16661_visa_debit,35055.8425,0
1724_visa_credit,16746_mastercard_credit,113.39695000000002,0
1724_visa_credit,16849_mastercard_credit,5531.9978,0
1724_visa_credit,16858_visa_debit,15817.888,0
1724_visa_credit,16873_visa_credit,240.55555555555554,0
1724_visa_credit,16951_american express_credit,106.5,0
1724_visa_credit,16997_mastercard_debit,71.81500000000001,0
1724_visa_credit,1704_mastercard_credit,196.339,0
1724_visa_credit,17055_mastercard_debit,175.0,0
1724_visa_credit,17147_mastercard_credit,157.18435,0
1724_visa_credit,17188_visa_debit,35055.8425,0
1724_visa_credit,17286_visa_credit,46697.3595,0
1724_visa_credit,17409_visa_debit,117.66666666666667,0
1724_visa_credit,17480_visa_credit,65831.8005,0
1724_visa_credit,17489_visa_debit,15817.888,0
1724_visa_credit,1764_visa_debit,65831.8005,0
1724_visa_credit,17767_mastercard_debit,72.59025,0
1724_visa_credit,17868_visa_debit,345.0,0
1724_visa_credit,17947_visa_credit,5531.9978,0
1724_visa_credit,18099_mastercard_debit,106.5,0
1724_visa_credit,18104_mastercard_credit,71.81500000000001,0
1724_visa_credit,18132_mastercard_debit,46697.3595,0
1724_visa_credit,18227_visa_credit,196.339,0
1724_visa_credit,18268_visa_credit,35055.8425,0
1724_visa_credit,18305_american express_credit,1872.59495,0
1724_visa_credit,1858_american express_credit,175.0,0
1724_visa_credit,1943_mastercard_credit,157.18435,0
1724_visa_credit,1976_visa_credit,157.18435,0
1724_visa_credit,2039_mastercard_credit,100.0,0
1724_visa_credit,2114_mastercard_debit,65831.8005,0
1724_visa_credit,2157_visa_debit,240.55555555555554,0
1724_visa_credit,2233_american express_credit,641.3055499999999,0
1724_visa_credit,2249_visa_credit,10483.672,0
1724_visa_credit,2437_mastercard_debit,600.21295,0
1724_visa_credit,2455_visa_credit,19077.3565,0
