node_id,account_age_days,balance_mean,balance_std,tx_count,is_fraud,tx_velocity_7d,fan_out_ratio,amount_entropy,risky_email,device_mobile,device_consistency,addr_entropy,d_gap_mean,card_network_risk,product_code_risk,international_flag,second_hop_fraud_rate,pagerank,in_out_ratio,reciprocity_score,ring_membership,ring_volume,community_fraud_rate,community_id
3204_mastercard_debit,0.0,334.95,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7066
3205_visa_credit,36.8,465.64400000000006,622.343362164328,5,0,1,0.6666666666666666,1.3709505944546687,0.3,0.0,0.8,1.9219280948873625,29.76,0.3,0.22,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7067
3207_american express_credit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.1,1.0,0.0,-0.0,211.2,0.2,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7068
3208_visa_debit,53.75,172.98000000000002,142.46506214975423,4,0,3,0.2,1.0,0.3,0.5,0.75,-0.0,35.6,0.3,0.1999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7069
3209_visa_credit,0.0,61.326,0.0,2,0,2,0.0,0.0,0.3,0.0,0.5,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7070
3210_mastercard_debit,0.0,50.79,20.03922403687328,5,0,2,0.1666666666666666,1.521928094887362,0.22,0.2,0.6,-0.0,0.4,0.3,0.18,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7071
3211_visa_credit,0.0,50.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7072
3212_mastercard_credit,0.0,200.0,0.0,1,0,1,0.5,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,7.274228439656622e-05,0.9999999984625507,0.95,0,0.0,0.13333333333333333,7
3213_X_X,0.0,86.256,75.90367031968876,2,0,2,0.3333333333333333,1.0,0.4499999999999999,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,9.322432486434095e-05,0.9999999981757824,0.5,0,0.0,0.3321637426900585,1
3213_visa_credit,62.80733944954128,49.50042201834863,45.41340326933347,218,1,11,0.0365296803652968,2.905567683460703,0.2903669724770642,0.3165137614678899,0.9908256880733946,0.5820909303260119,54.87064220183486,0.2999999999999999,0.5,1.0,0.75,0.0006123832397954437,0.9999999997817985,0.9923664122137404,0,0.0,0.3321637426900585,1
3214_visa_debit,25.0,107.3,50.6208208151547,3,0,1,0.25,0.9182958340544896,0.1666666666666666,0.3333333333333333,0.6666666666666667,-0.0,10.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7073
3215_visa_debit,0.0,33.4,37.51399738764185,5,0,3,0.1666666666666666,0.7219280948873623,0.14,0.0,0.8,-0.0,0.0,0.3,0.2199999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7074
3216_mastercard_credit,0.0,82.11,40.87129913521223,3,0,1,0.0,0.9182958340544896,0.1666666666666666,1.0,0.6666666666666667,-0.0,0.0,0.3,0.5,0.0,0.0,6.0224102812938506e-05,0.9999999812522127,0.9333333333333333,0,0.0,0.3321637426900585,1
3217_mastercard_credit,0.0,185.1608,217.06497018911185,5,0,1,0.3333333333333333,1.3709505944546687,0.28,0.2,0.6,1.3709505944546687,0.0,0.3,0.4599999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7075
3218_visa_debit,0.0,28.035,0.0,1,0,1,0.0,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7076
3219_visa_credit,0.0,216.645,235.6716191016644,2,0,1,0.6666666666666666,1.0,0.2,0.0,0.5,1.0,0.0,0.3,0.2,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7077
3220_visa_credit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.6,0.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7078
3221_mastercard_credit,0.0,45.798,11.791712683066867,2,0,2,0.0,1.0,0.3,0.0,0.5,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7079
3222_visa_debit,15.5,44.0,21.213203435596427,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,12.4,0.3,0.1,1.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7080
3223_visa_debit,3.0,18.4585,2.5208356749300416,2,0,2,0.0,1.0,0.1,0.5,0.0,-0.0,3.3,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7081
3224_mastercard_debit,96.2,46.6,39.354796403996296,5,0,1,0.3333333333333333,0.7219280948873623,0.3,0.0,1.0,0.7219280948873623,72.64000000000001,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7082
3225_mastercard_debit,0.0,29.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,10.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7083
3227_american express_credit,0.0,80.0,41.07919181288746,5,0,1,0.8333333333333334,1.521928094887362,0.32,0.2,0.6,2.321928094887362,0.0,0.2,0.5999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7084
3228_mastercard_debit,52.75,141.58125,79.52287603262346,8,0,2,0.1111111111111111,0.5435644431995964,0.3,0.0,1.0,-0.0,42.525000000000006,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7085
3229_visa_debit,0.0,117.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7086
3231_visa_debit,0.0,76.375,31.79125272775516,6,0,1,0.1428571428571428,2.2516291673878226,0.2666666666666666,0.0,1.0,-0.0,0.0,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7087
3232_visa_debit,75.125,79.95625,37.07117129349204,8,0,1,0.1111111111111111,1.811278124459133,0.125,0.0,1.0,-0.0,32.375,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7088
3233_visa_credit,0.0,38.012,0.0,5,0,5,0.0,0.0,0.3,1.0,0.8,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7089
3234_mastercard_debit,0.0,200.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7090
3235_visa_debit,82.23076923076923,41.73230769230769,17.836296866150104,13,0,1,0.0714285714285714,1.987773371487984,0.2538461538461538,0.0,1.0,-0.0,60.87692307692308,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7091
3237_american express_credit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.2,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7092
3239_visa_debit,165.0,52.75,8.838834764831844,2,0,1,0.6666666666666666,1.0,0.3,0.0,1.0,1.0,117.3,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7093
3241_visa_debit,165.42857142857142,141.85,72.43162868066224,7,0,2,0.125,1.950212064914747,0.3,0.0,1.0,-0.0,149.22857142857143,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7094
3242_visa_debit,0.0,40.0,0.0,1,0,1,0.5,0.0,0.1,0.0,0.0,-0.0,0.0,0.3,0.6,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7095
3243_visa_debit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,6.42649020328026e-05,0.9999999975979306,0.9230769230769231,0,0.0,0.3076923076923077,9
3244_mastercard_debit,7.0,116.0,45.73838650411709,4,0,1,0.6,1.5,0.4,0.0,1.0,1.5,55.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7096
3246_mastercard_credit,0.0,22.4215,11.591601463991072,2,0,1,0.0,1.0,0.3,0.5,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7097
3247_american express_credit,0.0,200.0,86.60254037844386,3,0,3,0.5,0.9182958340544896,0.3999999999999999,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.0,0.2,0.5666666666666667,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7098
3249_visa_credit,121.0,125.0,43.30127018922193,3,0,1,0.25,0.9182958340544896,0.2333333333333333,0.0,0.6666666666666667,-0.0,72.53333333333333,0.3,0.5666666666666667,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7099
3250_visa_credit,272.0,88.17,42.99378734189394,5,0,1,0.1666666666666666,1.3709505944546687,0.3,0.0,0.8,-0.0,139.76,0.3,0.22,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7100
3252_american express_credit,22.235294117647054,172.05882352941177,131.36374622980807,17,0,1,0.4444444444444444,1.851226815897192,0.2176470588235294,0.2352941176470588,0.8823529411764706,2.822181958642872,11.31764705882353,0.2,0.6235294117647058,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7101
3253_visa_credit,0.0,47.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7102
3254_visa_credit,0.0,150.0,0.0,1,0,1,0.5,0.0,0.3,1.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,6.42649020328026e-05,0.9999999975979306,0.9230769230769231,0,0.0,0.3076923076923077,9
3255_mastercard_debit,0.0,34.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7103
3256_visa_debit,1.0,38.351,19.60901787443726,6,0,1,0.0,2.2516291673878226,0.35,0.5,0.6666666666666667,-0.0,1.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7104
3257_american express_credit,73.0,190.0,129.42179105544784,5,0,2,0.6666666666666666,0.9709505944546686,0.36,0.4,0.6,1.9219280948873625,29.2,0.2,0.6199999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7105
3258_mastercard_debit,196.66666666666663,393.70625,276.90098148290417,24,0,1,0.04,2.266150648454355,0.3041666666666666,0.0,1.0,-0.0,116.88333333333333,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7106
3259_mastercard_debit,0.0,27.2005,1.9494933957313112,2,0,1,0.0,1.0,0.1,0.5,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7107
3260_american express_credit,0.4615384615384615,146.15384615384616,66.02252917735247,13,1,3,0.4285714285714285,1.7381493331928664,0.2769230769230769,0.3076923076923077,0.8461538461538461,2.315824333525708,3.261538461538461,0.2,0.5153846153846153,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7108
3261_mastercard_debit,0.0,161.65,12.586401391978567,3,0,1,0.5,1.584962500721156,0.3,0.3333333333333333,0.3333333333333333,0.9182958340544896,11.733333333333334,0.3,0.5,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7109
3262_mastercard_credit,198.16666666666663,311.95,0.0,6,0,1,0.1428571428571428,0.0,0.2666666666666666,0.0,1.0,-0.0,88.86666666666667,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7110
3264_visa_debit,0.0,52.98333333333333,5.167284909247152,3,0,1,0.25,0.9182958340544896,0.4333333333333333,0.6666666666666666,0.6666666666666667,-0.0,0.0,0.3,0.2333333333333333,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7111
3265_mastercard_debit,14.5,107.0,14.142135623730953,2,0,1,0.3333333333333333,1.0,0.6,0.0,1.0,-0.0,14.5,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7112
3266_visa_credit,488.0,44.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,296.6,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7113
3267_visa_debit,0.0,41.743,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7114
3269_visa_debit,0.0,97.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7115
3270_visa_debit,53.4,111.6,60.94915914104148,5,1,2,0.3333333333333333,1.521928094887362,0.36,0.4,0.6,0.9709505944546686,70.88000000000001,0.3,0.4599999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7116
3271_american express_credit,0.0,100.0,0.0,4,0,2,0.6,0.0,0.2,0.0,0.75,1.5,0.0,0.2,0.65,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7117
3273_mastercard_debit,0.0,49.0965,1.2777419536040928,2,0,1,0.3333333333333333,1.0,0.2,0.0,0.5,1.0,0.0,0.3,0.4,1.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7118
3274_mastercard_credit,32.7,162.1836,283.4212831058877,50,1,1,0.3333333333333333,1.903633128944638,0.304,0.04,0.96,3.4775988922012355,20.536,0.3,0.2499999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7119
3275_visa_debit,14.1875,62.3703125,27.25555243631783,32,0,8,0.0303030303030303,2.086902629071872,0.26875,0.0,0.96875,-0.0,7.2,0.3,0.10625,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7120
3277_X_X,2.0,49.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,2.0,0.5,0.1,0.0,1.0,4.506642288687034e-05,0.9999999997110885,0.5,0,0.0,0.3876146788990826,0
3277_visa_debit,136.50460122699386,106.09729754601226,144.52601765847757,652,1,18,0.0275650842266462,1.6022994499013017,0.2302147239263803,0.00920245398773,0.9969325153374232,0.6976447626416816,91.40276073619631,0.2999999999999999,0.1199386503067484,0.0,1.0,0.00025564240249259296,0.9999999999803095,0.9523809523809523,0,0.0,0.3876146788990826,0
3278_X_X,0.0,58.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.5,0.1,0.0,1.0,0.00012472041378668033,0.9999999998375273,0.5,0,0.0,0.3876146788990826,0
3278_visa_debit,79.79159369527146,215.47933274956216,397.67829152943006,571,1,11,0.0839160839160839,1.3986813234267252,0.2793345008756567,0.1576182136602451,0.9964973730297724,4.617009935562273,54.03432574430823,0.3,0.2390542907180385,0.0,0.9859402460456942,0.0003892013135557811,0.9999999999542611,0.9935897435897436,5,5746.180157142857,0.3876146788990826,0
3279_mastercard_credit,0.0,25.0,0.0,2,0,2,0.3333333333333333,0.0,0.3,0.0,0.5,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7121
3280_visa_credit,3.333333333333333,4.713333333333334,2.7926214088797163,3,0,3,0.0,1.584962500721156,0.3,0.3333333333333333,0.3333333333333333,-0.0,2.4,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7122
3281_visa_debit,177.61904761904762,59.93452380952381,37.41695110849516,42,0,5,0.0930232558139534,2.99538803080121,0.2761904761904762,0.0,1.0,1.383838113029933,126.34285714285711,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7123
3282_visa_credit,0.0,28.76,0.0,1,0,1,0.0,0.0,0.3,1.0,0.0,-0.0,33.6,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7124
3283_visa_debit,234.4886363636364,117.4125,112.26620719849596,88,1,3,0.0112359550561797,2.281270487866739,0.2352272727272727,0.0227272727272727,0.9772727272727272,-0.0,116.0568181818182,0.2999999999999999,0.1159090909090909,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7125
3284_visa_credit,2.5,326.995,400.215367083774,2,0,2,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,2.8,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7126
3288_mastercard_debit,0.0,226.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7127
3289_mastercard_credit,21.90196078431373,50.503549019607846,44.09485282311926,51,1,1,0.0192307692307692,2.8594064640866828,0.2803921568627451,0.3725490196078431,0.9607843137254902,0.1392329990550988,47.403921568627446,0.3,0.5,1.0,1.0,0.00014909295446994248,0.9999999984979183,0.9795918367346939,0,0.0,0.3321637426900585,1
3289_mastercard_debit,120.66666666666669,18.448666666666668,7.254983482636837,3,0,1,0.0,0.9182958340544896,0.3,0.6666666666666666,0.3333333333333333,-0.0,57.06666666666667,0.3,0.5,1.0,0.0,5.580330915854217e-05,0.9999999923984058,0.5,0,0.0,0.3321637426900585,1
3290_visa_debit,21.8,37.41946666666667,18.52449592090996,15,1,1,0.0625,3.1898980954642875,0.3,0.4,0.8666666666666667,0.3533593350214213,8.92,0.2999999999999999,0.4866666666666666,0.0,1.0,5.078891522169429e-05,0.9999999541384352,0.75,0,0.0,0.3321637426900585,1
3291_american express_credit,35.5,138.5,54.67327195866977,10,1,1,0.7272727272727273,1.8954618442383215,0.3,0.3,0.8,2.8464393446710154,35.5,0.2,0.6199999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7128
3292_american express_credit,0.0,125.0,106.06601717798212,2,0,1,0.6666666666666666,1.0,0.3,0.5,0.0,1.0,0.0,0.2,0.5,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7129
3293_visa_credit,0.0,35.346,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7130
3294_visa_credit,0.0,38.91,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7131
3295_visa_debit,37.45,67.396,51.50792176066283,40,0,5,0.2926829268292683,3.0593407582869143,0.295,0.025,0.975,3.1719280948873623,36.295,0.3,0.105,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7132
3296_visa_debit,284.0,72.0,0.0,1,0,1,0.5,0.0,0.1,0.0,1.0,-0.0,162.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7133
3298_mastercard_debit,0.0,59.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,1.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7134
3299_mastercard_credit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.1,0.0,0.0,-0.0,0.0,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7135
3300_american express_credit,34.416666666666664,79.16666666666667,39.64807305493795,12,0,1,0.6923076923076923,1.384431504340598,0.2916666666666666,0.4166666666666667,0.8333333333333334,3.0220552088742,13.766666666666666,0.2,0.525,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7136
3301_visa_debit,55.526315789473685,124.64736842105263,84.47869467387129,19,0,1,0.05,2.3995372250875984,0.2684210526315789,0.1578947368421052,0.8947368421052632,-0.0,40.33684210526316,0.3,0.2263157894736841,0.0,1.0,4.3008855518136936e-05,0.9999999926794587,0.9333333333333333,0,0.0,0.3876146788990826,0
3302_american express_credit,0.0,158.33333333333334,72.16878364870321,3,0,2,0.5,0.9182958340544896,0.4999999999999999,0.3333333333333333,0.6666666666666667,0.9182958340544896,0.0,0.2,0.6999999999999998,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7137
3303_visa_debit,130.0,41.975,8.376604323948936,4,0,1,0.4,1.5,0.3,0.0,0.75,0.8112781244591328,95.1,0.3,0.15,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7138
3304_visa_debit,58.22222222222222,90.29222222222222,158.85373341361682,9,0,1,0.1,0.5032583347756457,0.2555555555555555,0.0,1.0,-0.0,78.55555555555556,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7139
3305_visa_credit,0.0,46.407,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7140
3306_visa_debit,0.0,59.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7141
3307_mastercard_debit,0.0,110.77,0.0,1,0,1,0.0,0.0,0.3,0.0,0.0,-0.0,0.0,0.3,0.5,0.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7142
3308_visa_credit,40.55555555555556,68.99888888888889,16.522409361564407,9,0,2,0.1,1.224394445405986,0.4111111111111111,0.0,1.0,-0.0,16.733333333333334,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7143
3309_mastercard_debit,0.0,34.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7144
3310_visa_debit,222.72549019607845,97.57549019607843,74.76258228054259,51,0,5,0.0192307692307692,3.363712944388727,0.2705882352941176,0.0784313725490196,0.9803921568627452,-0.0,137.13725490196077,0.3,0.1313725490196078,0.0,1.0,4.599194724400312e-05,0.9999999971282102,0.95,0,0.0,0.3876146788990826,0
3311_visa_debit,165.44444444444446,122.3111111111111,89.21864917779865,9,0,2,0.2,2.058813890331201,0.3,0.0,0.8888888888888888,0.9182958340544896,113.84444444444443,0.3,0.1666666666666666,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7145
3312_mastercard_debit,40.833333333333336,55.16666666666666,57.150386408725765,6,0,4,0.1428571428571428,0.6500224216483541,0.1666666666666666,0.0,1.0,-0.0,28.86666666666667,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7146
3313_visa_credit,0.0,335.5,309.00566337852126,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7147
3316_visa_debit,85.4,132.26160000000002,106.038457506597,75,0,6,0.0131578947368421,2.5413869355258445,0.2573333333333333,0.0,1.0,-0.0,40.08533333333333,0.3,0.0999999999999999,0.0,1.0,0.0001488667739739882,0.9999999999619024,0.95,0,0.0,0.3876146788990826,0
3317_visa_debit,42.0,39.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,42.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7148
3318_visa_credit,0.0,157.975,24.00627522128328,2,0,1,0.3333333333333333,1.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7149
3319_visa_debit,2.0,75.0,35.35533905932738,2,0,2,0.3333333333333333,1.0,0.6,0.0,0.5,-0.0,0.8,0.3,0.3,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7150
3320_mastercard_debit,96.0,148.96666666666667,105.62623174824203,3,0,1,0.25,0.9182958340544896,0.1666666666666666,0.0,1.0,-0.0,40.93333333333333,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7151
3321_mastercard_credit,0.0,59.0,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.2,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7152
3322_mastercard_debit,2.833333333333333,62.16666666666666,12.683322382824883,6,0,5,0.1428571428571428,1.4591479170272448,0.3,0.0,1.0,-0.0,2.1,0.3,0.0999999999999999,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7153
3323_mastercard_credit,0.0,34.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,0.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7154
3324_visa_debit,467.9230769230769,73.70461538461538,35.50962747748479,13,0,4,0.0714285714285714,1.7004397181410922,0.5615384615384615,0.0,1.0,-0.0,267.89230769230767,0.2999999999999999,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7155
3325_mastercard_credit,0.0,264.735,0.0,2,0,2,0.0,0.0,0.3,0.0,0.5,-0.0,0.0,0.3,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7156
3326_visa_debit,130.13793103448276,100.9641448275862,91.67578233803832,145,1,3,0.0273972602739726,3.002280769860799,0.2344827586206896,0.0275862068965517,0.986206896551724,0.7843764964573374,63.52137931034483,0.3,0.109655172413793,0.0,1.0,0.00017399747000349216,0.9999999999678221,0.95,0,0.0,0.3876146788990826,0
3327_visa_credit,42.13636363636363,39.71036363636363,21.48366313436784,22,1,1,0.0,3.118078209349709,0.2909090909090909,0.1363636363636363,0.9090909090909092,-0.0,37.09090909090909,0.2999999999999999,0.5,1.0,0.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7157
3328_mastercard_debit,0.0,100.0,0.0,1,0,1,0.5,0.0,0.6,0.0,0.0,-0.0,0.0,0.3,0.7,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7158
3329_visa_credit,85.0,130.95,0.0,1,0,1,0.5,0.0,0.3,0.0,1.0,-0.0,51.0,0.3,0.1,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,0.0,7159
3330_visa_debit,90.11111111111111,68.32481481481481,194.8924117687997,54,1,3,0.0181818181818181,0.265575180990565,0.3,0.0,0.9814814814814816,-0.0,94.08888888888887,0.3,0.1037037037037036,0.0,1.0,3.0496845986419326e-05,0.0,0.0,0,0.0,1.0,7160
